ticker,month,date,sector,close,momentum_1m,momentum_3m,momentum_6m,momentum_12m,volatility_21d,volatility_63d,px_vs_200d_ma,px_vs_52w_high,volume_zscore,vix_close,vix_change_5d,vix_vs_63d_avg,next_month_return,next_month_up,next_month_volatility
AAPL,2016-03,2016-03-31,Information Technology,108.99,0.08415398388540729,0.002299061982711015,-0.0006418485237484894,-0.12408583139114371,0.15395935577878905,0.30076218834032475,-0.022417836322482843,-0.17836411609498692,-1.4133855456886435,13.95,-0.0662650602409639,-0.316155186902798,-0.13992109367831906,0,0.2832252762094646
AAPL,2016-04,2016-04-29,Information Technology,93.74,-0.13992109367831906,-0.03698376823505245,-0.21405215058271154,-0.25097882540950867,0.2832252762094646,0.24887225500093757,-0.14370465575196134,-0.29274181379206277,2.018235526136899,15.7,0.18759455370650513,-0.10027016455477444,0.06528696394282063,1,0.20862342877266116
AAPL,2016-05,2016-05-31,Information Technology,99.86,0.06528696394282063,-0.006664677210782899,-0.15236397589338768,-0.23499444593404062,0.20862342877266116,0.23207314758074415,-0.06399158473507682,-0.24388581812675092,0.41437121926466497,14.19,-0.10303413400758543,-0.05219465648854971,-0.042659723613058365,0,0.1821924212246705
AAPL,2016-06,2016-06-30,Information Technology,95.6,-0.029047328864513555,-0.13083007546140557,-0.10920611256056656,-0.24486571879936814,0.1821924212246705,0.23470559627427492,-0.08969785062522573,-0.27614144014537745,-0.14326638074583498,15.63,-0.0939130434782608,-0.005524359699442427,0.09006276150627612,1,0.2551050460794553
AAPL,2016-07,2016-07-29,Information Technology,104.21,0.10391949152542357,0.11169191380413901,0.07057735771522489,-0.1484023862057695,0.2551050460794553,0.21919598283472772,0.005447177239130463,-0.14979195561719838,-0.8086870172786148,11.87,-0.012479201331114798,-0.22596571854428027,0.018136455234622373,1,0.10763328491866647
AAPL,2016-08,2016-08-31,Information Technology,106.1,0.015505359877488356,0.08575521899304128,0.045320197044334876,-0.015038989974006767,0.10763328491866647,0.19601349365618034,0.034109784739960514,-0.1343721954801338,-0.11100534860940106,13.42,-0.0022304832713754275,-0.07252322915409681,0.06550424128180965,1,0.26389237036042745
AAPL,2016-09,2016-09-30,Information Technology,113.05,0.06550424128180965,0.1789550526645114,0.01736861051115901,0.031666362474904064,0.26389237036042745,0.22287259667666112,0.10823772066723647,-0.07766990291262132,0.25634804971391606,13.29,0.08136696501220508,0.0060922855082912175,0.004334365325077583,1,0.12814847202487717
AAPL,2016-10,2016-10-31,Information Technology,113.54,0.004334365325077583,0.08671516079632458,0.19289766757722204,-0.049874476987447625,0.12814847202487717,0.17864234417196773,0.09959605292084439,-0.07367218732153047,-0.538208640320004,17.06,0.31029185867895537,0.2435553292914332,-0.026598555575127802,0,0.21210867957204368
AAPL,2016-11,2016-11-30,Information Technology,110.52,-0.026598555575127802,0.04165881244109326,0.1309864920180106,-0.05812169763081654,0.21210867957204368,0.20764205364928306,0.05536513083920713,-0.07149458119801733,0.10436671424596469,13.33,0.07413376309427888,-0.09198148909024073,0.047955121245023546,1,0.11848232832127847
AAPL,2016-12,2016-12-30,Information Technology,115.82,0.047955121245023546,0.024502432551968045,0.2078423193242256,0.10032300969029051,0.11848232832127847,0.1576507083665077,0.09042876201218086,-0.020549682875264375,0.040599624542843694,14.04,0.22834645669291342,-0.004109573617663287,0.047746503194612266,1,0.08840336169825791
AAPL,2017-01,2017-01-31,Information Technology,121.35,0.03957851452068861,0.06709461836088626,0.14427157001414415,0.25842580109924285,0.08840336169825791,0.14793604778275124,0.13093496215305422,-0.004920049200492049,1.6885146966393345,11.99,0.08310749774164417,-0.09113113787585259,0.1288833951380306,1,0.21430241688808704
AAPL,2017-02,2017-02-28,Information Technology,136.99,0.12332923329233303,0.22542266750156537,0.2809986908546849,0.41679594580618473,0.21430241688808704,0.15024925851460486,0.23784289678189308,-0.0008752096856539104,-0.527159082691976,12.92,0.11668107173725151,0.08160255132549343,0.04868968537849461,1,0.11181375479979448
AAPL,2017-03,2017-03-31,Information Technology,143.66,0.033822682786413205,0.23070333247665542,0.28062043144945603,0.3061187380670971,0.11181375479979448,0.15337860983062682,0.24217936504539606,-0.003191784623924554,-0.9201490468689337,12.37,-0.04552469135802484,0.054632311148401724,-6.96087985521121e-05,0,0.08937733611473621
AAPL,2017-04,2017-04-28,Information Technology,143.65,-0.003261171246183747,0.1779417794177942,0.24275456354355907,0.5148159865021618,0.08937733611473621,0.15614766279288692,0.19557417002163335,-0.007736409477101636,-0.3624837202002305,10.82,-0.2604237867395762,-0.11032511518030774,0.06341802993386692,1,0.18601271930397809
AAPL,2017-05,2017-05-31,Information Technology,152.76,0.04216127711829709,0.09278203018813924,0.3691852648561442,0.5297416382936109,0.18601271930397809,0.14008348046302407,0.2168468285292271,-0.021396540679051945,0.13544073787249317,10.41,-0.028917910447761264,-0.12517507703389497,-0.05721393034825861,0,0.2321413153470476
AAPL,2017-06,2017-06-30,Information Technology,144.02,-0.05979892936414677,0.002505916747876924,0.2337873725691768,0.5064853556485358,0.2321413153470476,0.18400486469845773,0.10826665579074524,-0.07738629083920556,-0.2759255593157876,11.18,0.11576846307385225,-0.021559747728725043,0.03270379114011934,1,0.122501954130463
AAPL,2017-07,2017-07-31,Information Technology,148.73,0.035147550111358505,0.014667758220766602,0.2228068733042834,0.4272142788599942,0.122501954130463,0.18613738080866807,0.1150744791855074,-0.04721332479180018,-0.7695191309806843,10.26,0.088016967126193,-0.028657299571718253,0.10266926645599406,1,0.19713959344198723
AAPL,2017-08,2017-08-31,Information Technology,164.0,0.043655339187985254,0.055001608234158894,0.17327228501931602,0.5457115928369463,0.19713959344198723,0.23047733407901877,0.1827233683961531,0.0,0.14412376323847814,10.59,-0.13409648405560104,-0.03642455841361081,-0.06024390243902433,0,0.1620840639516982
AAPL,2017-09,2017-09-29,Information Technology,154.12,-0.05650443832262009,0.07012914872934317,0.07281080328553524,0.3738634337671598,0.1620840639516982,0.21182912187882766,0.07537366740482887,-0.060530326120085354,0.023194552927266066,9.51,-0.008342022940563076,-0.13105338728625504,0.09680768232546066,1,0.1902889051729497
AAPL,2017-10,2017-10-31,Information Technology,169.04,0.09901826929328394,0.07572864961181125,0.14946280429756564,0.4888145147084726,0.1902889051729497,0.18722700280250262,0.14387546346867852,0.0,0.9465068696577563,10.18,-0.08781362007168458,-0.06590541662418625,0.01662328442972072,1,0.1894401332568915
AAPL,2017-11,2017-11-30,Information Technology,171.85,0.01662328442972072,0.04786585365853657,0.10550016082341585,0.5549221860296778,0.1894401332568915,0.1843751688611758,0.12618202830396563,-0.02490921470721752,1.1886843510019172,11.28,0.1417004048582995,0.08848622237198822,-0.01524585394239164,0,0.15514058833679226
AAPL,2017-12,2017-12-29,Information Technology,169.23,-0.0014751003068208535,0.09804048793148179,0.17504513262046917,0.44975584682600855,0.15514058833679226,0.17742087272535184,0.08510887958003721,-0.04075501643804558,0.17505929772002482,11.04,0.14760914760914767,0.07101940252540806,-0.010636411983690697,0,0.16091443550431694
AAPL,2018-01,2018-01-31,Information Technology,167.43,-0.010636411983690697,0.004258637236084439,0.05574121949681565,0.3797280593325094,0.16091443550431694,0.16661965170658774,0.05117369447717879,-0.06599352895235966,0.5253581149416506,13.54,0.18047079337401906,0.27481954179307455,-0.047124171295466866,0,0.27359965005551096
AMT,2014-02,2014-02-28,Real Estate,81.47,0.02400703871292098,0.04408560809944895,0.179186568244319,0.0498711340206186,0.19973354469787233,0.1780798342454667,0.06208372823067321,-0.03745274102079399,0.6314169495074382,14.0,-0.0463215258855586,-0.03891207462052271,0.004909782742113622,1,0.14232571964825863
AMT,2014-03,2014-03-31,Real Estate,81.87,0.004909782742113622,0.03869576249682827,0.09863123993558798,0.05299035369774918,0.14232571964825863,0.17871937875600113,0.0650760559532444,-0.03272684310018903,-0.22899127705781028,13.88,-0.08018555334658706,-0.06159855769230771,0.02015390252839855,1,0.10177494884661525
AMT,2014-04,2014-04-30,Real Estate,83.52,0.02015390252839855,0.04977375565610842,0.04009962640099629,-0.005595904274318331,0.10177494884661525,0.15094685071983885,0.07445405718328879,-0.013232514177693777,0.2511949514123363,13.41,0.010550113036925435,-0.10063234542667343,0.07315613026819934,1,0.14960276247001889
AMT,2014-05,2014-05-30,Real Estate,89.63,0.07315613026819934,0.10015956793911873,0.1486607714981416,0.13786974736574842,0.14960276247001889,0.13250962810847136,0.12813657966811665,0.0,-0.4407487998339154,11.4,-0.052369077306733125,-0.1761021440616719,0.0039049425415598193,1,0.10157178393657608
AMT,2014-06,2014-06-30,Real Estate,89.98,0.0039049425415598193,0.09905948454867475,0.1415884293326568,0.22973896405630723,0.10157178393657608,0.11986301592200221,0.10546651841932309,-0.0048661800486617945,0.7144346531008966,11.57,0.05373406193078312,-0.0917122528068186,0.049010891309179794,1,0.1926823729578574
AMT,2014-07,2014-07-31,Real Estate,94.39,0.0521680972020957,0.09463063898875101,0.1627248090662723,0.3333804209634128,0.1926823729578574,0.13875172621934365,0.13193880646952372,-0.0193246753246753,1.66611780253848,16.95,0.4315878378378377,0.4020771513353114,0.04460218243457992,1,0.12825235119105402
AMT,2014-08,2014-08-29,Real Estate,98.6,0.04460218243457992,0.11551080438963668,0.21041001718634922,0.4148371358875018,0.12825235119105402,0.14133909840107517,0.1551551434278584,-0.011826017237923536,1.2909597364192709,11.98,0.04446381865736693,-0.038106647634584045,-0.05040567951318453,0,0.11338943157247729
AMT,2014-09,2014-09-30,Real Estate,93.63,-0.05040567951318453,0.04369635492141355,0.14728587182943254,0.26305139619587203,0.11338943157247729,0.1507094677557161,0.0731238241397274,-0.06163559831629595,1.6749977476749802,16.31,0.09243134628265226,0.24473652331920048,0.041332906119833535,1,0.24363244249019947
AMT,2014-10,2014-10-31,Real Estate,97.5,0.04289228794523492,0.02030138133110082,0.10294117647058809,0.22873345935727807,0.24363244249019947,0.17094909719922083,0.09601113772138725,-0.02285027059530964,2.364426389479506,14.03,-0.1291123525760397,-0.06893282630908115,0.07702564102564113,1,0.21323618555652674
AMT,2014-11,2014-11-28,Real Estate,105.01,0.10478695423461337,0.06501014198782973,0.1880303201719653,0.3399259920888096,0.21323618555652674,0.1692176968435267,0.15643348029652548,0.0,-2.2442360870202522,13.33,-0.018409425625920517,-0.11879328436516257,-0.058661079897152746,0,0.14965536345527305
AMT,2014-12,2014-12-31,Real Estate,98.85,-0.04483524978258768,0.057784911717496,0.10151548919099618,0.23841142570784268,0.14965536345527305,0.18023530999786183,0.06515953148066322,-0.058661079897152746,-0.9121245801155314,19.2,0.29729729729729715,0.19535141117874932,-0.019221041982802167,0,0.18681866525945776
AMT,2015-01,2015-01-30,Real Estate,96.95,-0.03378513055610921,0.019989479221462547,0.027121517109863325,0.1942596698694259,0.18681866525945776,0.18886494045338895,0.02558569194240845,-0.07675459480049518,0.042691356502522,20.97,0.25870348139255683,0.28986936400382723,0.022588963383187277,1,0.25055019486542
AMT,2015-02,2015-02-27,Real Estate,99.14,0.002629449838187803,-0.04828645483344529,0.003441295546558809,0.21703903756444887,0.25055019486542,0.19573383722264684,0.036692038468657096,-0.05589943814874776,1.3035533811451263,13.34,-0.06713286713286715,-0.2133845001871958,-0.050332862618519214,0,0.230397564137723
AMT,2015-03,2015-03-31,Real Estate,94.15,-0.052816901408450745,-0.06439431581039445,0.006413682522715236,0.14999389275680963,0.230397564137723,0.219551378159336,-0.023727112285380603,-0.10341872202647362,1.2688298436071543,15.29,0.12261380323054327,-0.07871304647225941,0.004036112586298435,1,0.17541806196573065
AMT,2015-04,2015-04-30,Real Estate,94.53,0.004036112586298435,-0.039524486892907995,-0.019398340248962698,0.13182471264367823,0.17541806196573065,0.21840104781937844,-0.02605280415501343,-0.09980001904580516,1.1611174181690338,14.55,0.16586538461538458,-0.01691297912957679,-0.018406854966677155,0,0.17036979799320465
AMT,2015-05,2015-05-29,Real Estate,92.79,-0.007699711260827691,-0.06405083719991922,-0.10924450417586629,0.03815171179234733,0.17036979799320465,0.19039588614556788,-0.043919035531818085,-0.11636986953623463,2.686015832043655,13.84,0.1428571428571428,-0.0047029815990137225,0.005388511693070308,1,0.18155792260057182
AMT,2015-06,2015-06-30,Real Estate,93.29,-0.00997559163748274,-0.009134360063728142,-0.07294047500745293,0.03678595243387428,0.18155792260057182,0.17448370700298813,-0.03384094053704734,-0.1116084182458813,-0.3278144134255339,18.23,0.5053674649050373,0.3267677876228874,0.01950905777682488,1,0.13877930936605617
AMT,2015-07,2015-07-31,Real Estate,95.11,0.011700882884799535,0.017436884895164706,-0.01897885507993813,0.007627926687149067,0.13877930936605617,0.16269853010670196,-0.016921437438434772,-0.0942767355489954,0.6863734268482032,12.12,-0.11790393013100442,-0.13751270755676048,-0.030701293239407068,0,0.27790882139936723
AMT,2015-08,2015-08-31,Real Estate,92.19,-0.030701293239407068,-0.020817843866171137,-0.06196581196581197,-0.06501014198782962,0.27790882139936723,0.20537763379922766,-0.04765594130362372,-0.1220836110846587,-0.032298220938392214,28.43,-0.30216003927344137,0.7715848507927716,-0.04566655819503196,0,0.19078994837516056
AMT,2015-09,2015-09-30,Real Estate,87.98,-0.04566655819503196,-0.06414211254121904,-0.08791208791208782,-0.06034390686745694,0.19078994837516056,0.2078652132123768,-0.0790930144316947,-0.16217503094943342,0.0517912382196287,24.5,0.10709444193402629,0.2655996326604242,0.16196862923391686,1,0.21770861684187712
AMT,2015-10,2015-10-30,Real Estate,102.23,0.1567096628196425,0.07204278523489949,0.08019864750633987,0.024964908762783233,0.21770861684187712,0.23750308663805736,0.07351019351640997,-0.026473669174364334,1.228692496973534,15.07,0.04218533886583664,-0.2563678801929946,-0.027878313606573446,0,0.17149011765912073
AMT,2015-11,2015-11-30,Real Estate,99.38,-0.025304040800313787,0.07799110532595721,0.055549654806160254,-0.05361394152937826,0.17149011765912073,0.2022547560298682,0.04194406758692115,-0.044974053430713146,-0.11468171955866663,16.13,0.04266321913380722,-0.15703158051912514,-0.024451599919500855,0,0.20054588731579678
AMT,2015-12,2015-12-31,Real Estate,96.95,-0.041711969951566674,0.09696763973749722,0.021494046991887172,-0.019221041982802167,0.20054588731579678,0.2076011050766559,0.015958779005125212,-0.06832596578896788,-0.4108139616001871,18.21,0.16955684007707128,0.07460799190692957,-0.026921093347086145,0,0.3102628297135768
AMT,2016-01,2016-01-29,Real Estate,94.34,-0.05100090534151491,-0.06473678992762966,-0.006424433912585514,-0.04145498882340981,0.3102628297135768,0.2338877287283271,-0.008681132944854952,-0.09340764943301938,0.7483846131538812,20.2,-0.09579230080572965,0.0595464082325905,-0.022683909264362923,0,0.2788304940352104
AMT,2016-02,2016-02-29,Real Estate,92.2,-0.003350989082261391,-0.06953274800686249,-0.01779056141472246,-0.07000201734920308,0.2788304940352104,0.2612830527176608,-0.024696235718860704,-0.11397270805304627,1.2309544312555156,20.55,0.06037151702786381,-0.025692547355112505,0.11030368763557474,1,0.182229576763154
AMT,2016-03,2016-03-31,Real Estate,102.37,0.08099260823653642,0.02977567649129864,0.1765314331686012,0.08730748805098254,0.182229576763154,0.2642374587415617,0.0772608719215011,-0.01624063040553525,-1.0597876053397284,13.95,-0.0662650602409639,-0.316155186902798,0.024518902022076627,1,0.1506209209235925
AMT,2016-04,2016-04-29,Real Estate,104.88,0.024518902022076627,0.11172355310578741,0.039754138990780064,0.10948905109489049,0.1506209209235925,0.21223862199345342,0.091540354105349,-0.012708274498729244,0.7021790852304087,15.7,0.18759455370650513,-0.10027016455477444,0.008581235697940448,1,0.13108633687488389
AMT,2016-05,2016-05-31,Real Estate,105.78,0.008581235697940448,0.11700105596620913,0.061195826645264795,0.12257242916268707,0.13108633687488389,0.15522967552709802,0.09129118068977893,-0.01306213845866766,0.8067620119000981,14.19,-0.10303413400758543,-0.05219465648854971,0.07402155416903011,1,0.18272191555693126
AMT,2016-06,2016-06-30,Real Estate,113.61,0.07717834455295347,0.08717703349282302,0.1581039755351683,0.20848845867460897,0.18272191555693126,0.1505847286126449,0.15170561102944902,0.0,2.19343402842189,15.63,-0.0939130434782608,-0.005524359699442427,0.019012410879323927,1,0.11162915881868614
AMT,2016-07,2016-07-29,Real Estate,115.77,0.024513274336283253,0.10383295194508002,0.22715709137163453,0.2192733017377566,0.11162915881868614,0.14433513389700298,0.14465550585527343,-0.017566191446028556,1.0053441167718717,11.87,-0.012479201331114798,-0.22596571854428027,-0.020644381100457854,0,0.09816203715311016
AMT,2016-08,2016-08-31,Real Estate,113.38,-0.028781908514647903,0.06400150150150141,0.18971668415529908,0.25935799178051755,0.09816203715311016,0.13778558856102802,0.1004930282533969,-0.03784792939579096,1.1656110908106285,13.42,-0.0022304832713754275,-0.07252322915409681,-0.00044099488445936696,0,0.25310882807538004
AMT,2016-09,2016-09-30,Real Estate,113.33,-0.00044099488445936696,-0.002376760563380209,0.08242597898758364,0.28230368861733424,0.25310882807538004,0.16873318736469314,0.08453445069186571,-0.03827223353699938,1.4673876203598175,13.29,0.08136696501220508,0.0060922855082912175,0.034059825288978995,1,0.17742008377255086
AMT,2016-10,2016-10-31,Real Estate,117.19,0.034059825288978995,0.0038547198903546853,0.1250960061443933,0.14633669177345188,0.17742008377255086,0.18525530498662862,0.10250554474959839,-0.005515953835709464,0.19205081522518988,17.06,0.31029185867895537,0.2435553292914332,-0.1273146172881645,0,0.31742464334908266
AMT,2016-11,2016-11-30,Real Estate,102.27,-0.1273146172881645,-0.09798906332686541,-0.04025900900900903,0.010872788376000697,0.31742464334908266,0.25755383173903046,-0.055227220763384044,-0.13212830957230148,2.088151666195698,13.33,0.07413376309427888,-0.09198148909024073,0.03334311137185897,1,0.14065355383040798
AMT,2016-12,2016-12-30,Real Estate,105.68,0.03334311137185897,-0.06750198535251029,-0.06971830985915484,0.09004641567818461,0.14065355383040798,0.2293213628536862,-0.034004980797558204,-0.10319076714188724,-0.7723715758715651,14.04,0.22834645669291342,-0.004109573617663287,-0.020628311884935746,0,0.11279779169194536
AMT,2017-01,2017-01-31,Real Estate,103.5,-0.02716420716232726,-0.10875742702144142,-0.11568694463431306,0.11170784103114939,0.11279779169194536,0.21468878402205704,-0.054992152326134636,-0.12169042769857441,-1.0628493043639862,11.99,0.08310749774164417,-0.09113113787585259,0.10908212560386477,1,0.15540027653692678
AMT,2017-02,2017-02-28,Real Estate,114.79,0.10566364862261612,0.06980428704566655,0.013777267508610747,0.24501084598698486,0.15540027653692678,0.15955587819057324,0.04576390005525344,-0.025882552613713528,0.8542920826459102,12.92,0.11668107173725151,0.08160255132549343,0.05880303162296374,1,0.0974431021266332
AMT,2017-03,2017-03-31,Real Estate,121.54,0.05861858723107738,0.142400601560297,0.07102573140641533,0.1630622009569378,0.0974431021266332,0.12957122116784717,0.09550665605471598,0.0,0.9866509360146072,12.37,-0.04552469135802484,0.054632311148401724,0.036202073391476075,1,0.11373505322749744
AMT,2017-04,2017-04-28,Real Estate,125.94,0.04048248512888297,0.21306106723174723,0.08878706665513958,0.209449726303659,0.11373505322749744,0.12637985391011222,0.1239098569678796,0.0,0.9473623363597073,10.82,-0.2604237867395762,-0.11032511518030774,0.0416865173892329,1,0.1440646506780013
AMT,2017-05,2017-05-31,Real Estate,131.19,0.028860481530860183,0.15240688685874915,0.23635849590048053,0.24021554169030068,0.1440646506780013,0.12052376143110724,0.1571793367763219,-0.007039055404178041,0.678302826076421,10.41,-0.028917910447761264,-0.12517507703389497,0.008613461391874244,1,0.13332870456780724
AMT,2017-06,2017-06-30,Real Estate,132.32,0.0037169081392700587,0.08869507980911617,0.24372591408966993,0.16468620720007032,0.13332870456780724,0.13118202289221859,0.14709658515102886,-0.02526703499079197,0.8178517353192245,11.18,0.11576846307385225,-0.021559747728725043,0.030305320435308536,1,0.186690486639121
